date,Town,Count,Tests
2021-05-06,Plainville,611,16264
2021-05-06,Plymouth,5143,117074
2021-05-06,Plympton,159,4247
2021-05-06,Princeton,146,7120
2021-05-06,Provincetown,81,5171
2021-05-06,Quincy,7458,217939
2021-05-06,Randolph,4113,82839
2021-05-06,Raynham,1597,30413
2021-05-06,Reading,2076,63250
2021-05-06,Rehoboth,964,17978
2021-05-06,Revere,10622,174204
2021-05-06,Richmond,42,2202
2021-05-06,Rochester,471,10025
2021-05-06,Rockland,1821,35158
2021-05-06,Rockport,297,11876
2021-05-06,Rowe,10,622
2021-05-06,Rowley,380,11715
2021-05-06,Royalston,73,2084
2021-05-06,Russell,123,2860
2021-05-06,Rutland,619,17893
2021-05-06,Salem,4677,142691
2021-05-06,Salisbury,622,13786
2021-05-06,Sandisfield,39,2069
2021-05-06,Sandwich,1202,32010
2021-05-06,Saugus,4150,76185
2021-05-06,Savoy,16,1041
2021-05-06,Scituate,1222,36637
2021-05-06,Seekonk,1307,20355
2021-05-06,Sharon,1032,40924
2021-05-06,Sheffield,111,17107
2021-05-06,Shelburne,33,6595
2021-05-06,Sherborn,156,9974
2021-05-06,Shirley,816,13198
2021-05-06,Shrewsbury,2938,88094
2021-05-06,Shutesbury,38,4223
2021-05-06,Somerset,2024,35202
2021-05-06,Somerville,5668,518656
2021-05-06,South Hadley,1035,66805
2021-05-06,Southampton,405,13029
2021-05-06,Southborough,499,39222
2021-05-06,Southbridge,1866,32812
2021-05-06,Southwick,599,14866
2021-05-06,Spencer,877,21547
2021-05-06,Springfield,21531,401952
2021-05-06,Sterling,703,19512
2021-05-06,Stockbridge,69,5067
2021-05-06,Stoneham,2461,66602
2021-05-06,Stoughton,3010,61405
2021-05-06,Stow,280,14471
2021-05-06,Sturbridge,624,16165
2021-05-06,Sudbury,820,45751
2021-05-06,Sunderland,208,28719
2021-05-06,Sutton,721,17559
2021-05-06,Swampscott,1152,44755
2021-05-06,Swansea,1811,30750
2021-05-06,Taunton,6254,120930
2021-05-06,Templeton,647,15899
2021-05-06,Tewksbury,3269,85992
2021-05-06,Tisbury,348,16306
2021-05-06,Tolland,11,240
2021-05-06,Topsfield,422,17303
2021-05-06,Townsend,453,13392
2021-05-06,Truro,55,2294
2021-05-06,Tyngsborough,1131,22291
2021-05-06,Tyringham,8,527
2021-05-06,Unknown,1116,301039
2021-05-06,Upton,331,13577
2021-05-06,Uxbridge,859,22654
2021-05-06,Wakefield,2466,70560
2021-05-06,Wales,89,2315
2021-05-06,Walpole,2088,57934
2021-05-06,Waltham,5581,350899
2021-05-06,Ware,602,18786
2021-05-06,Wareham,1696,36798
2021-05-06,Warren,237,6809
2021-05-06,Warwick,19,1185
2021-05-06,Washington,9,639
2021-05-06,Watertown,2314,109768
2021-05-06,Wayland,626,39646
2021-05-06,Webster,1849,41858
2021-05-06,Wellesley,1345,203174
2021-05-06,Wellfleet,76,3457
2021-05-06,Wendell,11,1641
2021-05-06,Wenham,293,15784
2021-05-06,West Boylston,632,16144
2021-05-06,West Bridgewater,847,18653
2021-05-06,West Brookfield,275,8442
2021-05-06,West Newbury,189,7825
2021-05-06,West Springfield,2863,58444
2021-05-06,West Stockbridge,40,2560
2021-05-06,West Tisbury,136,5754
2021-05-06,Westborough,1567,51225
2021-05-06,Westfield,3084,77376
2021-05-06,Westford,1317,41642
2021-05-06,Westhampton,69,1747
2021-05-06,Westminster,542,13702
2021-05-06,Weston,539,50110
2021-05-06,Westport,1589,29029
2021-05-06,Westwood,1072,38861
2021-05-06,Weymouth,5161,112235
2021-05-06,Whately,66,2057
2021-05-06,Whitman,1319,26053
2021-05-06,Wilbraham,1322,46567
2021-05-06,Williamsburg,80,8032
2021-05-06,Williamstown,293,95277
2021-05-06,Wilmington,2200,48513
2021-05-06,Winchendon,740,17394
2021-05-06,Winchester,1295,73189
2021-05-06,Windsor,25,1079
2021-05-06,Winthrop,2378,72653
2021-05-06,Woburn,4251,101905
2021-05-06,Worcester,23414,866232
2021-05-06,Worthington,34,2018
2021-05-06,Wrentham,1056,30408
2021-05-06,Yarmouth,1580,41029
2021-05-13,Abington,1693,31616
2021-05-13,Acton,941,46194
2021-05-13,Acushnet,1326,22478
2021-05-13,Adams,344,15069
2021-05-13,Agawam,2614,65778
2021-05-13,Alford,3,239
2021-05-13,All of Massachusetts,654734,22116958
2021-05-13,Amesbury,1083,31946
2021-05-13,Amherst,2717,465863
2021-05-13,Andover,2769,101285
2021-05-13,Aquinnah,3,588
2021-05-13,Arlington,1858,124055
2021-05-13,Ashburnham,409,14956
2021-05-13,Ashby,164,4493
2021-05-13,Ashfield,29,2734
2021-05-13,Ashland,1550,45489
2021-05-13,Athol,794,24090
2021-05-13,Attleboro,4238,83246
2021-05-13,Auburn,1574,40204
2021-05-13,Avon,512,9016
2021-05-13,Ayer,854,22046
2021-05-13,Barnstable,4160,80729
2021-05-13,Barre,314,8971
2021-05-13,Becket,69,3101
2021-05-13,Bedford,878,45291
2021-05-13,Belchertown,885,38925
2021-05-13,Bellingham,1195,26501
2021-05-13,Belmont,1139,76495
2021-05-13,Berkley,718,12375
2021-05-13,Berlin,197,6682
2021-05-13,Bernardston,50,4642
2021-05-13,Beverly,3648,174058
2021-05-13,Billerica,3869,86698
2021-05-13,Blackstone,631,14277
2021-05-13,Blandford,57,1709
2021-05-13,Bolton,221,11735
2021-05-13,Boston,70041,3823411
2021-05-13,Bourne,1273,47637
2021-05-13,Boxborough,199,9609
2021-05-13,Boxford,544,18487
2021-05-13,Boylston,308,10463
2021-05-13,Braintree,4054,97818
2021-05-13,Brewster,512,20005
2021-05-13,Bridgewater,2865,75671
2021-05-13,Brimfield,208,5938
2021-05-13,Brockton,13885,224978
2021-05-13,Brookfield,215,6028
2021-05-13,Brookline,2259,229977
2021-05-13,Buckland,41,558
2021-05-13,Burlington,2017,57689
2021-05-13,Cambridge,5692,986681
2021-05-13,Canton,1999,61794
2021-05-13,Carlisle,190,10828
2021-05-13,Carver,759,17330
2021-05-13,Charlemont,18,2254
2021-05-13,Charlton,977,30241
2021-05-13,Chatham,322,9524
2021-05-13,Chelmsford,2956,73123
2021-05-13,Chelsea,8797,135745
2021-05-13,Cheshire,126,5758
2021-05-13,Chester,66,1561
2021-05-13,Chesterfield,32,1869
2021-05-13,Chicopee,5898,120290
2021-05-13,Chilmark,22,3933
2021-05-13,Clarksburg,42,2059
2021-05-13,Clinton,1582,27509
2021-05-13,Cohasset,436,19021
2021-05-13,Colrain,50,2886
2021-05-13,Concord,1091,63238
2021-05-13,Conway,31,3606
2021-05-13,Cummington,28,1915
2021-05-13,Dalton,300,15415
2021-05-13,Danvers,3050,77983
2021-05-13,Dartmouth,3781,86725
2021-05-13,Dedham,2435,73386
2021-05-13,Deerfield,188,43160
2021-05-13,Dennis,815,21010
2021-05-13,Dighton,731,13637
2021-05-13,Douglas,505,14106
2021-05-13,Dover,242,15917
2021-05-13,Dracut,3839,67050
2021-05-13,Dudley,1030,55955
2021-05-13,Dunstable,181,5326
2021-05-13,Duxbury,970,33412
2021-05-13,East Bridgewater,1261,25942
2021-05-13,East Brookfield,173,3411
2021-05-13,East Longmeadow,1594,40684
2021-05-13,Eastham,182,5564
2021-05-13,Easthampton,939,61447
2021-05-13,Easton,2150,115666
2021-05-13,Edgartown,454,13435
2021-05-13,Egremont,16,1503
2021-05-13,Erving,70,3917
2021-05-13,Essex,194,6328
2021-05-13,Everett,8559,132498
2021-05-13,Fairhaven,2013,42755
2021-05-13,Fall River,14042,206812
2021-05-13,Falmouth,1547,63549
2021-05-13,Fitchburg,4726,90772
2021-05-13,Florida,18,778
2021-05-13,Foxborough,1362,52065
2021-05-13,Framingham,8212,197189
2021-05-13,Franklin,1926,75082
2021-05-13,Freetown,976,16787
2021-05-13,Gardner,2287,41421
2021-05-13,Georgetown,575,16384
2021-05-13,Gill,39,5189
2021-05-13,Gloucester,1991,56436
2021-05-13,Goshen,27,1236
2021-05-13,Gosnold,5,130
2021-05-13,Grafton,1179,45188
2021-05-13,Granby,386,13998
2021-05-13,Granville,78,2331
2021-05-13,Great Barrington,452,30161
2021-05-13,Greenfield,825,43270
2021-05-13,Groton,529,29913
2021-05-13,Groveland,480,11813
2021-05-13,Hadley,301,28756
2021-05-13,Halifax,534,12077
2021-05-13,Hamilton,431,17354
2021-05-13,Hampden,477,12023
2021-05-13,Hancock,17,285
2021-05-13,Hanover,1360,30657
2021-05-13,Hanson,897,18739
2021-05-13,Hardwick,97,4336
2021-05-13,Harvard,140,10167
2021-05-13,Harwich,755,20596
2021-05-13,Hatfield,170,8048
2021-05-13,Haverhill,8160,158742
2021-05-13,Hawley,3,133
2021-05-13,Heath,7,815
2021-05-13,Hingham,1953,67027
2021-05-13,Hinsdale,72,4002
2021-05-13,Holbrook,1047,21907
2021-05-13,Holden,1455,46399
2021-05-13,Holland,135,3892
2021-05-13,Holliston,799,30124
2021-05-13,Holyoke,5653,120699
2021-05-13,Hopedale,386,12275
2021-05-13,Hopkinton,930,38829
2021-05-13,Hubbardston,181,7294
2021-05-13,Hudson,1624,39802
2021-05-13,Hull,569,16698
2021-05-13,Huntington,97,3874
2021-05-13,Ipswich,788,28808
2021-05-13,Kingston,1105,30293
2021-05-13,Lakeville,1011,21504
2021-05-13,Lancaster,547,15413
2021-05-13,Lanesborough,114,5365
2021-05-13,Lawrence,20046,231785
2021-05-13,Lee,331,11659
2021-05-13,Leicester,1113,29742
2021-05-13,Lenox,236,14126
2021-05-13,Leominster,4944,87387
2021-05-13,Leverett,34,6323
2021-05-13,Lexington,1176,76411
2021-05-13,Leyden,16,400
2021-05-13,Lincoln,195,14916
2021-05-13,Littleton,600,22938
2021-05-13,Longmeadow,1086,43304
2021-05-13,Lowell,17474,276618
2021-05-13,Ludlow,2269,45927
2021-05-13,Lunenburg,742,18894
2021-05-13,Lynn,17164,236990
2021-05-13,Lynnfield,1207,33388
2021-05-13,Malden,7112,169764
2021-05-13,Manchester,236,12387
2021-05-13,Mansfield,1832,47860
2021-05-13,Marblehead,1334,56859
2021-05-13,Marion,422,24035
2021-05-13,Marlborough,4753,98204
2021-05-13,Marshfield,1823,43051
2021-05-13,Mashpee,862,26875
2021-05-13,Mattapoisett,461,12841
2021-05-13,Maynard,624,22184
2021-05-13,Medfield,579,30014
2021-05-13,Medford,5364,331380
2021-05-13,Medway,758,26442
2021-05-13,Melrose,2070,88586
2021-05-13,Mendon,306,9825
2021-05-13,Merrimac,385,11829
2021-05-13,Methuen,7525,127390
2021-05-13,Middleborough,2143,48332
2021-05-13,Middlefield,8,321
2021-05-13,Middleton,1337,23798
2021-05-13,Milford,3030,55604
2021-05-13,Millbury,1223,28095
2021-05-13,Millis,469,15553
2021-05-13,Millville,234,5012
2021-05-13,Milton,2348,115688
2021-05-13,Monroe,5,127
2021-05-13,Monson,536,14002
2021-05-13,Montague,308,18160
2021-05-13,Monterey,20,1545
2021-05-13,Montgomery,20,486
2021-05-13,Mount Washington,7,70
2021-05-13,Nahant,247,10330
2021-05-13,Nantucket,1513,29192
2021-05-13,Natick,2113,97538
2021-05-13,Needham,1746,105481
2021-05-13,New Ashford,3,150
2021-05-13,New Bedford,14533,210866
2021-05-13,New Braintree,32,1410
2021-05-13,New Marlborough,23,1549
2021-05-13,New Salem,18,1664
2021-05-13,Newbury,311,16729
2021-05-13,Newburyport,1017,43274
2021-05-13,Newton,4349,515294
2021-05-13,Norfolk,1010,22401
2021-05-13,North Adams,577,36656
2021-05-13,North Andover,3010,189467
2021-05-13,North Attleborough,2267,51637
2021-05-13,North Brookfield,279,7816
2021-05-13,North Reading,1430,40448
2021-05-13,Northampton,1194,145761
2021-05-13,Northborough,1225,40769
2021-05-13,Northbridge,1122,35306
2021-05-13,Northfield,60,6429
2021-05-13,Norton,1537,94245
2021-05-13,Norwell,729,25295
2021-05-13,Norwood,2878,72739
2021-05-13,Oak Bluffs,336,9013
2021-05-13,Oakham,88,3323
2021-05-13,Orange,351,14723
2021-05-13,Orleans,291,7939
2021-05-13,Otis,64,2122
2021-05-13,Oxford,1059,23490
2021-05-13,Palmer,929,22567
2021-05-13,Paxton,449,28569
2021-05-13,Peabody,6809,138531
2021-05-13,Pelham,24,1562
2021-05-13,Pembroke,1360,31633
2021-05-13,Pepperell,540,16616
2021-05-13,Peru,11,483
2021-05-13,Petersham,48,2063
2021-05-13,Phillipston,95,2224
2021-05-13,Pittsfield,2956,99394
2021-05-13,Plainfield,19,879
2021-05-13,Plainville,613,16569
2021-05-13,Plymouth,5172,119320
2021-05-13,Plympton,160,4338
2021-05-13,Princeton,147,7268
2021-05-13,Provincetown,82,5280
2021-05-13,Quincy,7495,222297
2021-05-13,Randolph,4147,84634
2021-05-13,Raynham,1610,30941
2021-05-13,Reading,2085,64374
2021-05-13,Rehoboth,978,18326
2021-05-13,Revere,10682,177378
2021-05-13,Richmond,42,2239
2021-05-13,Rochester,477,10231
2021-05-13,Rockland,1836,35899
2021-05-13,Rockport,298,12063
2021-05-13,Rowe,10,644
2021-05-13,Rowley,381,11906
2021-05-13,Royalston,73,2127
2021-05-13,Russell,125,2923
2021-05-13,Rutland,624,18241
2021-05-13,Salem,4724,145527
2021-05-13,Salisbury,626,14038
2021-05-13,Sandisfield,39,2113
2021-05-13,Sandwich,1208,32549
2021-05-13,Saugus,4168,77474
2021-05-13,Savoy,16,1060
2021-05-13,Scituate,1229,37237
2021-05-13,Seekonk,1330,20759
2021-05-13,Sharon,1039,41763
2021-05-13,Sheffield,111,17214
2021-05-13,Shelburne,34,6812
2021-05-13,Sherborn,155,10107
2021-05-13,Shirley,822,13413
2021-05-13,Shrewsbury,2950,89914
2021-05-13,Shutesbury,39,4312
2021-05-13,Somerset,2040,35780
2021-05-13,Somerville,5707,530583
2021-05-13,South Hadley,1040,69094
2021-05-13,Southampton,408,13291
2021-05-13,Southborough,504,40258
2021-05-13,Southbridge,1883,33535
2021-05-13,Southwick,605,15123
2021-05-13,Spencer,882,21953
2021-05-13,Springfield,21758,411070
2021-05-13,Sterling,711,19789
2021-05-13,Stockbridge,69,5120
2021-05-13,Stoneham,2484,68126
2021-05-13,Stoughton,3031,62786
2021-05-13,Stow,283,14742
2021-05-13,Sturbridge,630,16494
2021-05-13,Sudbury,823,46506
2021-05-13,Sunderland,210,29561
2021-05-13,Sutton,727,17881
2021-05-13,Swampscott,1161,45554
2021-05-13,Swansea,1828,31289
2021-05-13,Taunton,6330,123393
2021-05-13,Templeton,649,16272
2021-05-13,Tewksbury,3288,87803
2021-05-13,Tisbury,359,16502
2021-05-13,Tolland,11,241
2021-05-13,Topsfield,428,17705
2021-05-13,Townsend,462,13671
2021-05-13,Truro,57,2325
2021-05-13,Tyngsborough,1139,22725
2021-05-13,Tyringham,8,534
2021-05-13,Unknown,1115,304558
2021-05-13,Upton,336,13818
2021-05-13,Uxbridge,864,23069
2021-05-13,Wakefield,2480,71676
2021-05-13,Wales,90,2355
2021-05-13,Walpole,2102,59043
2021-05-13,Waltham,5602,358393
2021-05-13,Ware,609,19203
2021-05-13,Wareham,1713,37894
2021-05-13,Warren,240,6983
2021-05-13,Warwick,19,1216
2021-05-13,Washington,9,653
2021-05-13,Watertown,2324,112038
2021-05-13,Wayland,628,40428
2021-05-13,Webster,1870,42696
2021-05-13,Wellesley,1352,206913
2021-05-13,Wellfleet,77,3501
2021-05-13,Wendell,11,1703
2021-05-13,Wenham,294,16096
2021-05-13,West Boylston,638,16488
2021-05-13,West Bridgewater,849,19009
2021-05-13,West Brookfield,281,8615
2021-05-13,West Newbury,191,7949
2021-05-13,West Springfield,2884,59682
2021-05-13,West Stockbridge,40,2601
2021-05-13,West Tisbury,137,5814
2021-05-13,Westborough,1579,52251
2021-05-13,Westfield,3111,78802
2021-05-13,Westford,1330,42501
2021-05-13,Westhampton,69,1789
2021-05-13,Westminster,549,13984
2021-05-13,Weston,541,50807
2021-05-13,Westport,1597,29528
2021-05-13,Westwood,1077,39594
2021-05-13,Weymouth,5195,114588
2021-05-13,Whately,66,2143
2021-05-13,Whitman,1328,26550
2021-05-13,Wilbraham,1328,47251
2021-05-13,Williamsburg,80,8187
2021-05-13,Williamstown,296,98565
2021-05-13,Wilmington,2208,49553
2021-05-13,Winchendon,749,17821
2021-05-13,Winchester,1305,74528
2021-05-13,Windsor,25,1101
2021-05-13,Winthrop,2390,73584
2021-05-13,Woburn,4270,103784
2021-05-13,Worcester,23543,890694
2021-05-13,Worthington,36,2055
2021-05-13,Wrentham,1063,30958
2021-05-13,Yarmouth,1593,41569
2021-05-20,Abington,1697,32080
2021-05-20,Acton,945,46939
2021-05-20,Acushnet,1335,22815
2021-05-20,Adams,349,15392
2021-05-20,Agawam,2633,66659
2021-05-20,Alford,3,241
2021-05-20,All of Massachusetts,657903,22482470
2021-05-20,Amesbury,1088,32521
2021-05-20,Amherst,2728,476519
2021-05-20,Andover,2775,102445
2021-05-20,Aquinnah,3,591
2021-05-20,Arlington,1862,126322
2021-05-20,Ashburnham,412,15499
2021-05-20,Ashby,176,4585
2021-05-20,Ashfield,29,2773
2021-05-20,Ashland,1549,46093
2021-05-20,Athol,798,24449
2021-05-20,Attleboro,4260,84417
2021-05-20,Auburn,1585,40957
2021-05-20,Avon,514,9181
2021-05-20,Ayer,862,22517
2021-05-20,Barnstable,4182,81931
2021-05-20,Barre,316,9111
2021-05-20,Becket,69,3146
2021-05-20,Bedford,883,46347
2021-05-20,Belchertown,885,39637
2021-05-20,Bellingham,1203,26918
2021-05-20,Belmont,1140,77884
2021-05-20,Berkley,724,12583
2021-05-20,Berlin,198,6793
2021-05-20,Bernardston,50,4687
2021-05-20,Beverly,3673,176294
2021-05-20,Billerica,3891,88015
2021-05-20,Blackstone,633,14474
2021-05-20,Blandford,57,1742
2021-05-20,Bolton,223,11914
2021-05-20,Boston,70348,3878551
2021-05-20,Bourne,1281,48949
2021-05-20,Boxborough,199,9771
2021-05-20,Boxford,547,18738
2021-05-20,Boylston,308,10637
2021-05-20,Braintree,4060,99206
2021-05-20,Brewster,516,20194
2021-05-20,Bridgewater,2876,76784
2021-05-20,Brimfield,209,6040
2021-05-20,Brockton,13988,229373
2021-05-20,Brookfield,216,6129
2021-05-20,Brookline,2266,234152
2021-05-20,Buckland,41,571
2021-05-20,Burlington,2028,58710
2021-05-20,Cambridge,5713,1012048
2021-05-20,Canton,2007,62778
2021-05-20,Carlisle,190,11012
2021-05-20,Carver,762,17614
2021-05-20,Charlemont,18,2301
2021-05-20,Charlton,984,30679
2021-05-20,Chatham,324,9644
2021-05-20,Chelmsford,2970,74391
2021-05-20,Chelsea,8837,137766
2021-05-20,Cheshire,128,5860
2021-05-20,Chester,66,1583
2021-05-20,Chesterfield,32,1907
2021-05-20,Chicopee,5934,122173
2021-05-20,Chilmark,22,3960
2021-05-20,Clarksburg,44,2091
2021-05-20,Clinton,1594,27967
2021-05-20,Cohasset,437,19278
2021-05-20,Colrain,50,2942
2021-05-20,Concord,1094,64579
2021-05-20,Conway,31,3669
2021-05-20,Cummington,28,1937
2021-05-20,Dalton,300,15622
2021-05-20,Danvers,3066,79248
2021-05-20,Dartmouth,3790,87694
2021-05-20,Dedham,2446,74484
2021-05-20,Deerfield,191,44243
2021-05-20,Dennis,824,21316
2021-05-20,Dighton,732,13867
2021-05-20,Douglas,509,14314
2021-05-20,Dover,244,16162
2021-05-20,Dracut,3851,68003
2021-05-20,Dudley,1042,56800
2021-05-20,Dunstable,182,5398
2021-05-20,Duxbury,971,33777
2021-05-20,East Bridgewater,1268,26317
2021-05-20,East Brookfield,173,3455
2021-05-20,East Longmeadow,1597,41243
2021-05-20,Eastham,187,5664
2021-05-20,Easthampton,940,62641
2021-05-20,Easton,2164,116759
2021-05-20,Edgartown,459,13595
2021-05-20,Egremont,16,1525
2021-05-20,Erving,70,3982
2021-05-20,Essex,195,6424
2021-05-20,Everett,8579,134802
2021-05-20,Fairhaven,2021,43304
2021-05-20,Fall River,14122,209816
2021-05-20,Falmouth,1562,64241
2021-05-20,Fitchburg,4751,92042
2021-05-20,Florida,18,793
2021-05-20,Foxborough,1371,52833
2021-05-20,Framingham,8250,200567
2021-05-20,Franklin,1931,76002
2021-05-20,Freetown,981,17042
2021-05-20,Gardner,2312,42164
2021-05-20,Georgetown,578,16604
2021-05-20,Gill,39,5304
2021-05-20,Gloucester,1994,57118
2021-05-20,Goshen,27,1256
2021-05-20,Gosnold,5,131
2021-05-20,Grafton,1183,46034
2021-05-20,Granby,388,14243
2021-05-20,Granville,81,2360
2021-05-20,Great Barrington,457,30740
2021-05-20,Greenfield,830,44087
2021-05-20,Groton,530,30601
2021-05-20,Groveland,481,11985
2021-05-20,Hadley,302,29246
2021-05-20,Halifax,536,12246
2021-05-20,Hamilton,432,17561
2021-05-20,Hampden,483,12323
2021-05-20,Hancock,17,288
2021-05-20,Hanover,1371,31190
2021-05-20,Hanson,903,19025
2021-05-20,Hardwick,98,4394
2021-05-20,Harvard,140,10351
2021-05-20,Harwich,755,20840
2021-05-20,Hatfield,172,8214
2021-05-20,Haverhill,8217,161046
2021-05-20,Hawley,3,133
2021-05-20,Heath,7,832
2021-05-20,Hingham,1959,67861
2021-05-20,Hinsdale,72,4076
2021-05-20,Holbrook,1050,22336
2021-05-20,Holden,1464,47174
2021-05-20,Holland,135,3967
2021-05-20,Holliston,800,30589
2021-05-20,Holyoke,5684,122829
2021-05-20,Hopedale,386,12434
2021-05-20,Hopkinton,930,39427
2021-05-20,Hubbardston,184,7412
2021-05-20,Hudson,1633,40425
2021-05-20,Hull,570,16978
2021-05-20,Huntington,98,3971
2021-05-20,Ipswich,791,29219
2021-05-20,Kingston,1111,30827
2021-05-20,Lakeville,1024,21881
2021-05-20,Lancaster,552,15599
2021-05-20,Lanesborough,114,5481
2021-05-20,Lawrence,20141,235148
2021-05-20,Lee,331,11802
2021-05-20,Leicester,1115,30099
2021-05-20,Lenox,238,14298
2021-05-20,Leominster,4966,88789
2021-05-20,Leverett,34,6443
2021-05-20,Lexington,1178,77716
2021-05-20,Leyden,16,407
2021-05-20,Lincoln,197,15191
2021-05-20,Littleton,602,23297
2021-05-20,Longmeadow,1088,43921
2021-05-20,Lowell,17527,280311
2021-05-20,Ludlow,2297,46702
2021-05-20,Lunenburg,746,19216
2021-05-20,Lynn,17231,240820
2021-05-20,Lynnfield,1211,33812
2021-05-20,Malden,7135,172773
2021-05-20,Manchester,241,12579
2021-05-20,Mansfield,1844,48581
2021-05-20,Marblehead,1338,57519
2021-05-20,Marion,422,24980
2021-05-20,Marlborough,4778,99696
2021-05-20,Marshfield,1831,43642
2021-05-20,Mashpee,870,27280
2021-05-20,Mattapoisett,463,13090
2021-05-20,Maynard,627,22593
2021-05-20,Medfield,579,30491
2021-05-20,Medford,5382,335586
2021-05-20,Medway,761,26832
2021-05-20,Melrose,2075,89830
2021-05-20,Mendon,310,9983
2021-05-20,Merrimac,386,11960
2021-05-20,Methuen,7581,129314
2021-05-20,Middleborough,2157,49112
2021-05-20,Middlefield,8,327
2021-05-20,Middleton,1337,24139
2021-05-20,Milford,3043,56491
2021-05-20,Millbury,1230,28538
2021-05-20,Millis,470,15783
2021-05-20,Millville,234,5079
2021-05-20,Milton,2373,117380
2021-05-20,Monroe,5,127
2021-05-20,Monson,540,14247
2021-05-20,Montague,316,18491
2021-05-20,Monterey,20,1568
2021-05-20,Montgomery,20,492
2021-05-20,Mount Washington,7,72
2021-05-20,Nahant,247,10493
2021-05-20,Nantucket,1515,29484
2021-05-20,Natick,2127,99746
2021-05-20,Needham,1752,107394
2021-05-20,New Ashford,3,152
2021-05-20,New Bedford,14650,214587
2021-05-20,New Braintree,32,1435
2021-05-20,New Marlborough,23,1569
2021-05-20,New Salem,18,1685
2021-05-20,Newbury,314,17117
2021-05-20,Newburyport,1020,43688
2021-05-20,Newton,4358,524444
2021-05-20,Norfolk,1019,23073
2021-05-20,North Adams,578,37221
2021-05-20,North Andover,3015,191275
2021-05-20,North Attleborough,2280,52347
2021-05-20,North Brookfield,280,7934
2021-05-20,North Reading,1438,40996
2021-05-20,Northampton,1202,150209
2021-05-20,Northborough,1231,41340
2021-05-20,Northbridge,1124,35823
2021-05-20,Northfield,60,6518
2021-05-20,Norton,1544,95778
2021-05-20,Norwell,733,25675
2021-05-20,Norwood,2883,73908
2021-05-20,Oak Bluffs,348,9144
2021-05-20,Oakham,88,3370
2021-05-20,Orange,353,14960
2021-05-20,Orleans,293,8041
2021-05-20,Otis,64,2149
2021-05-20,Oxford,1068,23897
